Date,Product_ID,Category,Product_Group,Price,Rating,Marketing_Spend,Stock_Available,Sales,Revenue,Customer_ID,Region,Launch_Flag
2023-05-25,P14,Beverages,G5,74.63,3.2,3138,1,29,2164.27,5558,West,0
2024-08-19,P6,Beverages,G2,49.35,4.5,305,1,16,789.6,4507,West,0
2024-01-22,P23,Household,G8,81.14,3.9,581,1,29,2353.06,8656,West,0
2024-10-30,P1,Household,G1,472.72,4.7,3232,1,27,12763.44,8216,East,1
2023-10-08,P1,Household,G1,370.33,4.6,3422,1,22,8147.259999999999,9659,South,0
2023-12-27,P20,Household,G7,292.76,4.8,2919,1,26,7611.76,3704,South,0
2023-10-28,P15,Household,G5,184.81,4.3,2409,1,29,5359.49,5376,East,0
2023-10-24,P2,Dairy,G1,65.15,3.8,2316,1,33,2149.9500000000003,6905,West,0
2024-12-28,P9,Personal Care,G3,222.81,3.2,2400,1,7,1559.67,9708,North,0
2023-09-08,P11,Household,G4,93.21,4.7,4254,1,33,3075.93,1526,East,0
2024-04-12,P15,Household,G5,474.75,3.8,4648,1,24,11394.0,8223,West,0
2024-05-16,P1,Household,G1,397.7,3.1,2684,1,18,7158.599999999999,6405,West,0
2024-01-20,P15,Household,G5,354.82,3.3,2788,1,23,8160.86,8824,East,0
2023-11-26,P8,Personal Care,G3,232.78,3.4,1775,1,20,4655.6,1192,South,0
2023-08-21,P14,Beverages,G5,26.25,3.5,1608,1,32,840.0,2914,North,0
2024-07-22,P17,Household,G6,98.64,3.8,4782,1,29,2860.56,3215,South,0
2023-08-30,P15,Household,G5,169.87,3.8,148,1,19,3227.53,8439,South,0
2023-10-12,P14,Beverages,G5,37.7,3.3,4320,1,23,867.1,4431,West,0
2023-07-16,P7,Personal Care,G3,188.35,3.5,2577,1,25,4708.75,3793,North,0
2023-11-18,P4,Dairy,G2,56.57,3.6,3813,1,28,1583.96,9890,South,0
2024-05-16,P24,Snacks,G8,11.34,3.3,1183,1,37,419.58,7300,West,0
2024-08-03,P24,Snacks,G8,20.83,4.5,1626,1,29,604.0699999999999,1018,East,0
2024-01-16,P16,Beverages,G6,50.56,4.9,2939,1,33,1668.48,4182,West,0
2023-04-30,P12,Personal Care,G4,244.87,3.5,3035,1,29,7101.2300000000005,6696,West,0
2023-08-03,P1,Household,G1,233.55,4.4,4331,1,32,7473.6,2119,West,0
2024-12-01,P20,Household,G7,291.44,3.5,3639,1,22,6411.68,5871,South,0
2024-12-23,P12,Personal Care,G4,166.5,4.0,3917,1,28,4662.0,2780,South,0
2023-06-20,P25,Snacks,G9,10.11,4.3,1038,1,32,323.52,8672,East,0
2023-06-06,P4,Dairy,G2,62.31,3.2,1550,1,30,1869.3000000000002,6104,West,0
2023-06-27,P9,Personal Care,G3,132.81,3.5,1091,1,26,3453.06,5050,North,0
2024-04-16,P22,Dairy,G8,22.01,4.2,1163,1,21,462.21000000000004,7076,East,0
2023-08-08,P8,Personal Care,G3,267.52,3.9,129,1,15,4012.7999999999997,3141,South,0
2024-01-05,P24,Snacks,G8,21.22,3.9,773,1,25,530.5,8928,South,0
2024-01-29,P12,Personal Care,G4,214.64,4.3,1101,1,20,4292.799999999999,5481,East,0
2023-03-09,P21,Beverages,G7,79.41,4.6,4802,1,38,3017.58,7601,South,0
2023-12-08,P21,Beverages,G7,52.88,4.2,2337,1,27,1427.76,9711,South,0
2023-06-17,P1,Household,G1,298.37,4.4,3885,1,24,7160.88,5201,South,0
2024-10-31,P22,Dairy,G8,56.6,4.1,4470,1,28,1584.8,2558,South,0
2024-04-18,P14,Beverages,G5,43.46,3.1,1607,1,32,1390.72,1766,South,0
2023-05-03,P13,Dairy,G5,65.02,4.3,706,1,30,1950.6,3414,West,0
2024-02-22,P17,Household,G6,140.04,3.1,2845,1,32,4481.28,5278,North,0
2023-06-10,P13,Dairy,G5,52.38,3.8,174,1,26,1361.88,8195,East,0
2023-07-11,P6,Beverages,G2,20.72,3.3,1128,1,27,559.4399999999999,4138,East,0
2024-07-18,P24,Snacks,G8,29.38,4.8,29,1,35,1028.3,6810,South,0
2024-07-09,P10,Dairy,G4,25.28,3.4,1877,1,20,505.6,8697,South,0
2023-08-01,P12,Personal Care,G4,63.79,3.9,952,1,28,1786.12,9968,South,0
2023-01-22,P13,Dairy,G5,22.51,4.8,3271,1,30,675.3000000000001,9177,West,0
2023-07-22,P10,Dairy,G4,26.66,4.8,1448,1,33,879.78,8959,West,0
2023-10-23,P2,Dairy,G1,54.23,3.2,1324,1,33,1789.59,7713,East,0
2023-12-11,P2,Dairy,G1,65.31,3.3,1994,1,38,2481.78,7665,West,0
2023-12-06,P15,Household,G5,384.78,4.3,2886,0,23,8849.939999999999,7612,East,0
2023-06-28,P1,Household,G1,377.74,3.1,3365,0,22,8310.28,5972,West,0
2024-07-21,P2,Dairy,G1,61.59,3.0,1943,1,28,1724.52,9295,South,1
2024-02-29,P10,Dairy,G4,23.73,4.2,779,1,30,711.9,5590,East,0
2023-11-29,P8,Personal Care,G3,242.77,3.5,1047,1,21,5098.17,9743,South,0
2024-02-19,P6,Beverages,G2,20.54,4.7,2167,1,30,616.1999999999999,7431,East,0
2024-12-07,P19,Snacks,G7,37.91,4.9,4402,1,32,1213.12,1285,North,0
2024-03-18,P5,Dairy,G2,36.44,4.0,967,0,29,1056.76,1253,West,0
2024-09-29,P16,Beverages,G6,93.67,3.4,2998,1,33,3091.11,4935,West,0
2024-07-21,P10,Dairy,G4,26.09,4.4,2971,0,22,573.98,3040,North,0
2023-02-25,P16,Beverages,G6,84.09,3.5,4961,1,29,2438.61,3209,South,0
2023-10-12,P11,Household,G4,487.99,4.3,2148,1,13,6343.87,2064,West,0
2024-10-29,P4,Dairy,G2,66.3,3.6,1674,1,30,1989.0,7431,North,1
2024-06-15,P8,Personal Care,G3,122.12,3.1,4121,1,19,2320.28,1278,West,0
2023-01-19,P25,Snacks,G9,46.3,4.9,2117,1,30,1389.0,1412,East,0
2023-01-26,P9,Personal Care,G3,224.77,4.1,4651,1,30,6743.1,9649,South,0
2024-10-26,P10,Dairy,G4,19.18,4.8,703,1,22,421.96,4708,West,0
2024-07-20,P23,Household,G8,334.35,4.1,1721,1,28,9361.800000000001,9451,West,0
2023-08-30,P1,Household,G1,334.75,4.0,4967,1,26,8703.5,4181,East,0
2023-11-05,P19,Snacks,G7,17.13,4.2,4463,0,26,445.38,2327,South,0
2023-07-19,P16,Beverages,G6,95.93,5.0,1773,1,25,2398.25,2355,North,0
2023-09-02,P10,Dairy,G4,68.05,3.7,4811,1,30,2041.5,9560,North,0
2024-10-15,P3,Personal Care,G1,99.74,4.8,2413,1,30,2992.2,7680,North,1
2024-12-17,P2,Dairy,G1,62.89,3.9,44,1,21,1320.69,7894,West,1
2024-08-24,P22,Dairy,G8,43.13,4.5,2465,1,32,1380.16,3149,South,0
2024-01-22,P23,Household,G8,292.2,3.9,3353,0,24,7012.799999999999,6172,East,0
2024-02-21,P13,Dairy,G5,75.89,3.6,4504,1,27,2049.03,9607,North,0
2024-04-08,P3,Personal Care,G1,248.79,4.7,3576,1,23,5722.17,3486,East,0
2024-07-18,P12,Personal Care,G4,211.91,3.3,3347,1,32,6781.12,9215,East,0
2024-04-20,P16,Beverages,G6,45.17,4.9,1268,1,29,1309.93,4735,North,0
2024-05-15,P14,Beverages,G5,30.78,4.3,1655,1,31,954.1800000000001,6764,South,0
2023-11-25,P24,Snacks,G8,21.62,3.4,1803,1,33,713.46,6348,South,0
2024-07-24,P15,Household,G5,447.85,4.1,1925,1,20,8957.0,8704,East,0
2023-05-10,P11,Household,G4,498.81,3.3,4284,1,20,9976.2,3181,East,0
2023-04-30,P4,Dairy,G2,64.09,3.1,2412,1,39,2499.51,4448,North,0
2023-07-23,P3,Personal Care,G1,161.74,3.7,653,0,27,4366.9800000000005,8484,West,0
2023-07-22,P22,Dairy,G8,54.38,4.4,2956,1,27,1468.26,2928,West,0
2023-12-14,P9,Personal Care,G3,226.44,4.0,3210,0,34,7698.96,6911,East,0
2024-10-25,P22,Dairy,G8,38.3,4.9,2716,1,28,1072.3999999999999,8072,North,0
2023-04-21,P9,Personal Care,G3,92.84,3.3,4985,1,28,2599.52,2842,North,0
2024-01-07,P7,Personal Care,G3,289.16,4.5,4409,1,24,6939.84,1485,South,0
2023-01-07,P3,Personal Care,G1,102.67,3.9,2637,1,28,2874.76,4833,North,0
2024-06-10,P23,Household,G8,196.29,3.8,1994,1,24,4710.96,9583,East,0
2024-01-06,P24,Snacks,G8,38.98,4.6,4285,1,36,1403.28,7272,South,0
2024-02-17,P24,Snacks,G8,25.42,3.4,1148,1,30,762.6,2191,North,0
2023-06-20,P14,Beverages,G5,82.83,3.3,3535,1,32,2650.56,2442,South,0
2024-08-03,P7,Personal Care,G3,157.84,3.6,1841,1,13,2051.92,6381,West,0
2024-10-22,P1,Household,G1,286.38,4.1,1225,1,18,5154.84,6266,South,1
2024-01-08,P7,Personal Care,G3,66.37,4.2,4950,1,30,1991.1000000000001,5257,West,0
2024-03-31,P2,Dairy,G1,51.86,4.5,4975,1,31,1607.66,1193,East,0
2023-02-14,P15,Household,G5,92.28,3.6,4095,1,36,3322.08,6329,South,0
2024-02-28,P23,Household,G8,277.1,4.2,273,1,18,4987.8,9507,North,0
2024-10-17,P14,Beverages,G5,38.45,4.8,1594,0,21,807.45,2182,East,0
2023-06-08,P24,Snacks,G8,35.14,4.6,1379,0,30,1054.2,3057,South,0
2023-11-30,P22,Dairy,G8,68.84,5.0,3502,1,31,2134.04,3329,East,0
2024-04-18,P6,Beverages,G2,94.27,4.6,3785,1,36,3393.72,5959,North,0
2023-02-20,P2,Dairy,G1,38.58,4.3,1012,1,35,1350.3,4320,North,0
2024-07-10,P25,Snacks,G9,34.04,4.0,3612,1,26,885.04,5059,South,0
2023-05-16,P11,Household,G4,429.43,3.2,2078,1,24,10306.32,3089,West,0
2024-06-04,P16,Beverages,G6,21.04,3.8,290,1,27,568.0799999999999,8013,East,0
2023-12-21,P12,Personal Care,G4,149.18,3.5,4144,1,27,4027.86,9269,East,0
2023-12-16,P11,Household,G4,268.68,3.4,3163,1,29,7791.72,3209,North,0
2024-09-29,P19,Snacks,G7,18.32,4.0,3477,1,30,549.6,8511,North,0
2023-06-15,P20,Household,G7,144.26,5.0,2558,1,28,4039.2799999999997,6265,East,0
2023-08-26,P5,Dairy,G2,28.37,4.9,4165,1,30,851.1,4363,East,0
2023-11-03,P13,Dairy,G5,24.82,3.3,1897,1,29,719.78,8897,East,0
2023-05-18,P16,Beverages,G6,46.18,3.7,1733,1,26,1200.68,5972,North,0
2023-12-16,P23,Household,G8,311.21,4.4,3550,1,34,10581.14,8590,North,0
2023-03-29,P24,Snacks,G8,17.68,4.7,643,1,32,565.76,7232,West,0
2024-10-27,P8,Personal Care,G3,52.99,4.2,2085,1,23,1218.77,5265,East,0
2024-08-25,P18,Dairy,G6,23.72,4.1,317,1,26,616.72,8763,East,0
2024-01-28,P13,Dairy,G5,36.19,4.4,1878,1,29,1049.51,3650,South,0
2023-06-27,P24,Snacks,G8,39.06,4.5,1719,1,32,1249.92,3162,East,0
2023-12-15,P21,Beverages,G7,72.03,4.6,1688,0,33,2376.9900000000002,9018,South,0
2024-09-01,P21,Beverages,G7,43.3,4.6,2155,1,29,1255.6999999999998,5727,South,0
2024-04-03,P13,Dairy,G5,34.37,4.1,4564,1,28,962.3599999999999,7895,North,0
2023-06-23,P15,Household,G5,180.41,4.4,2662,1,33,5953.53,4191,North,0
2023-09-23,P1,Household,G1,202.47,3.5,714,1,23,4656.81,4542,East,0
2023-07-06,P10,Dairy,G4,28.05,3.8,1762,1,29,813.45,6918,East,0
2024-04-24,P2,Dairy,G1,32.0,3.4,372,1,26,832.0,9098,West,0
2024-09-14,P24,Snacks,G8,36.13,4.8,177,1,40,1445.2,1842,West,0
2024-02-18,P15,Household,G5,472.23,3.6,2437,1,21,9916.83,1652,North,0
2024-12-12,P6,Beverages,G2,96.4,3.6,4613,1,19,1831.6000000000001,2894,West,0
2023-04-27,P23,Household,G8,412.42,4.8,3275,1,22,9073.24,2380,East,0
2023-11-17,P22,Dairy,G8,63.42,3.5,785,0,31,1966.02,7425,North,0
2024-02-04,P11,Household,G4,355.29,4.3,4051,1,34,12079.86,4157,South,0
2023-04-30,P23,Household,G8,256.18,3.6,2192,1,18,4611.24,9262,West,0
2024-05-01,P18,Dairy,G6,31.05,4.5,1032,1,28,869.4,5544,East,0
2024-05-07,P12,Personal Care,G4,139.26,3.5,3405,0,34,4734.84,5058,West,0
2024-04-11,P19,Snacks,G7,26.99,4.5,79,1,22,593.78,8816,East,0
2023-05-01,P24,Snacks,G8,32.67,3.2,1749,1,30,980.1,3557,West,0
2024-02-22,P23,Household,G8,98.2,4.7,4231,1,32,3142.4,5297,North,0
2023-01-20,P13,Dairy,G5,52.09,4.0,4110,1,36,1875.2400000000002,2259,North,0
2023-11-08,P6,Beverages,G2,37.23,4.2,1674,1,30,1116.8999999999999,7497,East,0
2023-09-15,P25,Snacks,G9,33.24,3.3,990,1,28,930.72,9771,South,0
2023-12-27,P9,Personal Care,G3,51.32,5.0,2824,1,37,1898.84,4333,West,0
2024-02-04,P11,Household,G4,329.64,4.9,2331,1,22,7252.08,7946,South,0
2024-08-03,P14,Beverages,G5,34.25,3.1,2539,1,30,1027.5,6287,North,0
2024-06-19,P7,Personal Care,G3,257.31,3.9,4356,1,16,4116.96,1462,South,0
2024-01-07,P21,Beverages,G7,52.33,3.9,2908,1,33,1726.8899999999999,2708,West,0
2023-11-21,P14,Beverages,G5,76.83,3.5,789,1,28,2151.24,3840,East,0
2023-10-18,P24,Snacks,G8,23.04,4.8,3061,1,39,898.56,9348,South,0
2024-10-17,P10,Dairy,G4,54.26,3.2,3816,1,21,1139.46,1023,North,0
2024-06-09,P9,Personal Care,G3,66.27,4.0,3328,0,18,1192.86,2218,West,0
2024-05-11,P22,Dairy,G8,67.74,4.3,2500,1,33,2235.4199999999996,9963,North,0
2023-09-11,P12,Personal Care,G4,287.13,3.6,1402,1,15,4306.95,6757,East,0
2023-05-11,P7,Personal Care,G3,126.55,3.8,1329,1,22,2784.1,3473,West,0
2023-04-07,P19,Snacks,G7,40.89,4.9,2670,0,27,1104.03,7983,West,0
2024-06-18,P19,Snacks,G7,25.83,3.5,589,1,26,671.5799999999999,3382,West,0
2023-09-02,P24,Snacks,G8,18.05,4.5,4416,1,34,613.7,6722,West,0
2023-03-21,P18,Dairy,G6,77.31,3.6,4001,1,27,2087.37,1065,North,0
2023-10-27,P14,Beverages,G5,39.12,3.6,4100,1,29,1134.48,8241,East,0
2023-07-27,P3,Personal Care,G1,174.07,4.5,4842,1,37,6440.59,3273,North,0
2024-10-15,P8,Personal Care,G3,127.0,4.6,734,1,16,2032.0,7944,West,0
2023-08-27,P2,Dairy,G1,51.15,3.2,3084,1,28,1432.2,2584,South,0
2024-07-11,P5,Dairy,G2,54.91,4.0,606,1,23,1262.9299999999998,4089,South,1
2023-06-13,P4,Dairy,G2,33.92,4.3,586,0,31,1051.52,4675,West,0
2024-09-10,P4,Dairy,G2,20.0,3.1,1698,1,27,540.0,9800,East,1
2023-03-19,P15,Household,G5,269.18,3.3,4047,1,30,8075.400000000001,8991,West,0
2024-11-14,P12,Personal Care,G4,158.88,3.4,1762,1,28,4448.639999999999,2579,West,0
2023-08-13,P1,Household,G1,178.2,4.8,994,1,27,4811.4,1280,East,0
2024-04-20,P9,Personal Care,G3,181.79,3.6,1886,1,18,3272.22,9132,North,0
2023-05-18,P6,Beverages,G2,60.94,3.4,252,0,27,1645.3799999999999,4221,North,0
2024-02-26,P13,Dairy,G5,67.02,4.1,2453,1,22,1474.4399999999998,8585,West,0
2024-03-30,P11,Household,G4,220.37,3.3,3892,1,20,4407.4,5543,West,0
2024-05-18,P1,Household,G1,277.95,4.1,237,1,18,5003.099999999999,8493,North,0
2024-10-23,P8,Personal Care,G3,297.83,3.7,3879,1,15,4467.45,9334,North,0
2024-04-19,P20,Household,G7,400.39,4.8,2332,1,20,8007.799999999999,5822,West,0
2024-04-11,P4,Dairy,G2,73.79,4.0,1158,1,26,1918.5400000000002,8900,North,0
2024-04-11,P9,Personal Care,G3,231.56,4.1,3368,0,27,6252.12,8706,West,0
2023-06-02,P23,Household,G8,243.5,4.7,3415,1,22,5357.0,9354,West,0
2023-09-18,P17,Household,G6,347.81,4.0,351,1,21,7304.01,7579,East,0
2023-10-17,P23,Household,G8,470.34,4.8,1594,1,21,9877.14,1551,West,0
2023-08-10,P22,Dairy,G8,71.24,3.5,1513,1,22,1567.28,9896,West,0
2024-04-30,P7,Personal Care,G3,245.78,4.8,1923,1,20,4915.6,4405,North,0
2023-03-04,P25,Snacks,G9,33.4,4.4,1541,1,32,1068.8,6876,East,0
2023-07-10,P1,Household,G1,373.07,3.2,4291,1,32,11938.24,6926,West,0
2024-01-20,P21,Beverages,G7,77.25,4.9,709,1,27,2085.75,5430,South,0
2024-03-11,P18,Dairy,G6,30.06,4.7,1889,1,30,901.8,8059,North,0
2023-12-12,P25,Snacks,G9,12.68,3.2,2511,1,35,443.8,7933,West,0
2024-03-05,P6,Beverages,G2,91.89,4.1,4416,1,31,2848.59,8243,North,0
2023-12-19,P21,Beverages,G7,86.98,4.1,3092,1,36,3131.28,5608,East,0
2024-01-23,P18,Dairy,G6,68.77,3.1,544,1,25,1719.25,2004,North,0
2023-05-12,P8,Personal Care,G3,72.2,4.0,3886,1,31,2238.2000000000003,7909,West,0
2024-06-30,P13,Dairy,G5,68.94,4.7,2795,1,39,2688.66,7782,East,0
2023-08-28,P7,Personal Care,G3,92.99,3.4,4210,1,29,2696.71,7566,East,0
2023-11-30,P20,Household,G7,294.84,3.2,3196,1,19,5601.959999999999,3118,North,0
2024-11-14,P4,Dairy,G2,68.2,5.0,4900,0,25,1705.0,5043,East,1
2023-02-01,P19,Snacks,G7,34.71,3.9,2237,1,36,1249.56,9303,West,0
2024-11-21,P13,Dairy,G5,46.5,4.7,312,1,34,1581.0,3425,West,0
2024-06-30,P9,Personal Care,G3,257.33,3.6,4725,1,19,4889.2699999999995,2391,West,0
2023-02-02,P6,Beverages,G2,78.67,3.2,4396,1,32,2517.44,4055,North,0
2024-10-01,P14,Beverages,G5,55.28,4.9,439,1,16,884.48,6710,South,0
2023-06-30,P18,Dairy,G6,73.31,3.7,3933,1,25,1832.75,6023,South,0
2023-03-24,P23,Household,G8,199.78,3.2,1335,1,28,5593.84,6645,North,0
2023-06-05,P23,Household,G8,225.62,4.9,2321,1,36,8122.32,7201,South,0
2023-08-21,P21,Beverages,G7,33.25,4.6,4702,1,39,1296.75,4494,West,0
2023-01-07,P12,Personal Care,G4,205.97,4.6,808,1,29,5973.13,6400,East,0
2024-05-01,P19,Snacks,G7,16.83,4.1,605,0,27,454.40999999999997,5226,South,0
2023-10-31,P9,Personal Care,G3,284.07,3.6,798,1,23,6533.61,4622,West,0
2024-02-24,P13,Dairy,G5,42.79,3.1,4839,1,33,1412.07,1212,North,0
2024-06-22,P20,Household,G7,272.19,3.7,2034,1,30,8165.7,6707,South,0
2024-08-03,P13,Dairy,G5,15.16,3.6,258,1,21,318.36,9168,South,0
2023-03-16,P4,Dairy,G2,44.71,3.8,902,1,26,1162.46,1576,East,0
2024-03-31,P5,Dairy,G2,38.87,3.7,2487,1,31,1204.97,7487,East,0
2023-12-22,P2,Dairy,G1,30.6,4.7,4019,1,32,979.2,5425,North,0
2023-07-27,P15,Household,G5,306.29,4.1,1220,1,22,6738.38,5847,North,0
2023-07-23,P25,Snacks,G9,35.2,3.9,4735,1,32,1126.4,4987,West,0
2023-04-16,P23,Household,G8,308.95,3.3,1947,1,20,6179.0,1991,East,0
2024-02-13,P24,Snacks,G8,15.71,3.0,2320,1,33,518.4300000000001,6001,West,0
2024-09-25,P19,Snacks,G7,44.85,3.6,3813,1,27,1210.95,2039,North,0
2023-01-10,P25,Snacks,G9,30.81,4.1,2033,1,31,955.11,3445,South,0
2024-11-21,P23,Household,G8,289.8,4.9,2868,0,21,6085.8,4171,North,0
2023-11-07,P14,Beverages,G5,58.36,3.8,3968,1,32,1867.52,8906,South,0
2023-09-10,P25,Snacks,G9,12.58,4.0,4079,1,36,452.88,7025,North,0
2024-02-05,P25,Snacks,G9,37.48,4.1,437,1,22,824.56,2126,South,0
2023-06-08,P11,Household,G4,141.02,4.5,2073,1,33,4653.660000000001,1466,West,0
2023-06-21,P18,Dairy,G6,71.49,3.5,1626,1,28,2001.7199999999998,3062,South,0
2023-09-04,P3,Personal Care,G1,135.81,4.9,130,1,23,3123.63,9558,North,0
2023-10-04,P8,Personal Care,G3,80.87,4.0,3607,1,29,2345.23,4957,North,0
2024-10-02,P2,Dairy,G1,63.28,4.6,1022,0,31,1961.68,9270,South,1
2023-06-25,P3,Personal Care,G1,136.68,3.3,1242,1,28,3827.04,4349,South,0
2024-05-26,P9,Personal Care,G3,60.83,3.2,4193,1,29,1764.07,8345,West,0
2023-11-18,P3,Personal Care,G1,59.07,3.7,786,1,32,1890.24,6727,East,0
2024-12-17,P13,Dairy,G5,48.51,4.9,1446,0,18,873.18,3657,South,0
2023-01-01,P25,Snacks,G9,28.33,3.3,1731,1,29,821.5699999999999,9479,North,0
2023-09-08,P6,Beverages,G2,98.18,4.4,3378,1,32,3141.76,7068,North,0
2024-12-05,P2,Dairy,G1,63.29,4.4,2256,1,29,1835.41,5845,East,1
2024-03-10,P15,Household,G5,258.6,3.6,4955,1,30,7758.000000000001,2538,West,0
2023-02-28,P3,Personal Care,G1,109.96,4.4,3479,1,29,3188.8399999999997,9908,East,0
2024-06-07,P8,Personal Care,G3,174.23,4.4,2653,1,11,1916.53,6706,North,0
2024-01-28,P17,Household,G6,164.35,3.8,4517,1,33,5423.55,6583,West,0
2023-05-15,P1,Household,G1,120.64,3.7,3050,1,30,3619.2,3062,West,0
2024-06-19,P14,Beverages,G5,31.89,3.7,1638,1,35,1116.15,9758,East,0
2024-03-10,P8,Personal Care,G3,285.45,3.6,2825,1,21,5994.45,2046,North,0
2024-01-10,P7,Personal Care,G3,231.18,4.7,2719,1,23,5317.14,7714,South,0
2023-12-28,P17,Household,G6,480.99,4.2,88,1,26,12505.74,6731,East,0
2023-04-03,P4,Dairy,G2,73.55,4.0,1499,1,24,1765.1999999999998,8798,East,0
2024-04-26,P23,Household,G8,462.16,4.9,1660,1,24,11091.84,5975,East,0
2023-07-10,P18,Dairy,G6,17.33,4.7,753,1,30,519.9,2385,North,0
2024-01-31,P23,Household,G8,414.88,3.3,3651,1,24,9957.119999999999,2286,North,0
2024-02-19,P1,Household,G1,381.0,4.9,3603,1,21,8001.0,5383,North,0
2024-02-24,P1,Household,G1,189.9,3.8,1550,1,25,4747.5,4439,West,0
2023-04-05,P16,Beverages,G6,84.38,4.9,4347,1,32,2700.16,8263,West,0
2023-03-02,P16,Beverages,G6,52.8,4.4,1906,1,29,1531.1999999999998,2563,East,0
2024-11-09,P1,Household,G1,150.45,3.9,2962,1,26,3911.7,9736,North,1
2023-09-25,P3,Personal Care,G1,283.73,3.6,4027,1,24,6809.52,2932,East,0
2024-07-23,P5,Dairy,G2,41.95,3.7,2410,1,34,1426.3000000000002,3110,West,1
2023-12-17,P1,Household,G1,459.47,4.7,369,0,15,6892.05,7063,East,0
2024-08-15,P4,Dairy,G2,19.25,3.1,252,1,21,404.25,9276,North,1
2024-06-07,P10,Dairy,G4,77.95,3.9,1484,1,17,1325.15,2945,East,0
2023-10-12,P11,Household,G4,362.02,4.4,4494,1,22,7964.44,4635,East,0
2023-12-10,P7,Personal Care,G3,66.28,3.0,4307,1,24,1590.72,4882,South,0
2023-02-20,P1,Household,G1,367.22,4.5,575,1,21,7711.620000000001,9792,South,0
2023-08-14,P4,Dairy,G2,74.37,4.7,3192,1,31,2305.4700000000003,1705,North,0
2023-01-31,P9,Personal Care,G3,225.38,3.6,4268,1,27,6085.26,2721,West,0
2023-08-29,P5,Dairy,G2,27.25,3.0,2668,1,26,708.5,3299,South,0
2024-02-10,P13,Dairy,G5,19.7,3.8,4250,1,28,551.6,6382,North,0
2023-09-06,P4,Dairy,G2,16.43,4.0,282,1,29,476.46999999999997,1449,East,0
2024-08-14,P17,Household,G6,228.69,3.6,1547,1,20,4573.8,7659,North,0
2023-10-29,P4,Dairy,G2,43.74,3.3,4101,0,26,1137.24,3505,North,0
2023-03-01,P9,Personal Care,G3,150.92,3.5,146,1,19,2867.4799999999996,7397,West,0
2024-04-02,P2,Dairy,G1,74.78,3.1,3828,1,26,1944.28,6982,South,0
2024-09-11,P3,Personal Care,G1,297.49,3.9,2449,1,16,4759.84,4368,South,1
2024-12-18,P1,Household,G1,190.18,4.0,2267,1,22,4183.96,9492,West,1
2023-03-17,P22,Dairy,G8,76.18,3.7,3090,1,25,1904.5000000000002,4814,East,0
2023-12-26,P2,Dairy,G1,26.68,4.2,3037,1,21,560.28,1462,East,0
2023-03-23,P7,Personal Care,G3,215.11,4.1,1017,1,25,5377.75,8111,West,0
2023-11-27,P14,Beverages,G5,69.13,4.2,3210,1,23,1589.9899999999998,3403,West,0
2023-02-24,P14,Beverages,G5,24.84,4.6,2926,1,28,695.52,4657,North,0
2024-04-22,P25,Snacks,G9,43.2,3.5,3292,1,24,1036.8000000000002,8157,East,0
2023-08-09,P17,Household,G6,96.03,3.5,1469,1,28,2688.84,3926,West,0
2023-07-05,P21,Beverages,G7,97.06,3.8,1593,1,27,2620.62,3463,North,0
2024-06-22,P17,Household,G6,411.48,4.6,3366,1,24,9875.52,5344,West,0
2023-05-08,P12,Personal Care,G4,130.7,4.7,2475,1,27,3528.8999999999996,5273,North,0
2024-03-28,P20,Household,G7,94.71,3.4,315,1,22,2083.62,8886,North,0
2023-05-13,P22,Dairy,G8,58.26,3.4,101,1,17,990.42,8468,South,0
2023-09-16,P17,Household,G6,249.96,4.6,1279,1,34,8498.64,3022,West,0
2024-02-28,P4,Dairy,G2,38.71,4.9,3374,1,37,1432.27,2598,West,0
2024-07-11,P12,Personal Care,G4,68.69,4.8,2316,1,25,1717.25,6407,East,0
2024-08-21,P21,Beverages,G7,97.41,4.1,164,1,25,2435.25,6634,East,0
2024-09-23,P14,Beverages,G5,67.7,4.8,4425,1,33,2234.1,5727,South,0
2024-11-07,P13,Dairy,G5,36.32,3.6,1810,1,27,980.64,6554,South,0
2024-10-04,P20,Household,G7,246.69,3.1,4832,1,33,8140.7699999999995,1719,East,0
2024-06-06,P18,Dairy,G6,63.17,3.0,380,0,34,2147.78,6796,South,0
2023-05-12,P7,Personal Care,G3,148.86,3.2,3215,1,26,3870.3600000000006,7213,South,0
2023-09-08,P21,Beverages,G7,78.62,4.0,1489,0,28,2201.36,9069,North,0
2024-07-27,P18,Dairy,G6,31.49,4.8,24,1,30,944.6999999999999,3143,West,0
2024-06-22,P3,Personal Care,G1,221.24,3.0,989,1,24,5309.76,9627,East,1
2023-04-27,P19,Snacks,G7,32.11,4.8,2759,1,27,866.97,3708,North,0
2023-04-11,P11,Household,G4,363.94,3.7,4812,1,28,10190.32,8409,South,0
2024-07-13,P23,Household,G8,447.35,4.1,2481,1,17,7604.950000000001,1443,East,0
2024-07-20,P23,Household,G8,209.44,3.8,3,1,28,5864.32,5234,South,0
2024-10-18,P9,Personal Care,G3,289.76,3.2,34,1,8,2318.08,3184,East,0
2023-10-29,P22,Dairy,G8,33.24,3.4,744,1,18,598.32,6090,South,0
2024-09-11,P15,Household,G5,185.14,4.9,1752,1,16,2962.24,8725,North,0
2024-10-01,P5,Dairy,G2,22.01,3.5,1284,1,24,528.24,8440,West,1
2024-03-19,P6,Beverages,G2,50.08,3.2,1769,1,36,1802.8799999999999,2544,South,0
2023-11-20,P25,Snacks,G9,22.85,4.9,3337,1,29,662.6500000000001,1934,South,0
